START_ID,END_ID,TYPE,name
小儿肺动脉高压,芝麻,do_eat,宜吃
慢性腰背痛,鸡肝,do_eat,宜吃
距骨骨折脱位,鸡蛋,do_eat,宜吃
主动脉瓣膜部狭窄,鹿肉,do_eat,宜吃
弥漫性食管壁内憩室,鸡血,do_eat,宜吃
心脏穿透伤,鸭肝,do_eat,宜吃
小儿感染性休克,鸡蛋,do_eat,宜吃
缺血性肝炎,鹿肉,do_eat,宜吃
口炎,松子（炒）,do_eat,宜吃
颅内低压性头痛,白果（干）,do_eat,宜吃
小儿散发性甲状腺肿,南瓜子仁,do_eat,宜吃
家族性进行性色素沉着,栗子（熟）,do_eat,宜吃
巴瑞特综合征,栗子（熟）,do_eat,宜吃
屈光不正,鸡肉,do_eat,宜吃
小儿神经皮肤综合征,芝麻,do_eat,宜吃
卵泡囊肿,葵花子仁,do_eat,宜吃
急性肺源性心脏病,章鱼,do_eat,宜吃
泥螺-日光性皮炎,松子仁,do_eat,宜吃
浸淫疮,腰果,do_eat,宜吃
二期梅毒,白果（鲜）,do_eat,宜吃
脾-肝综合征,鹿肉,do_eat,宜吃
多重肺部感染,核桃,do_eat,宜吃
迟发性皮肤卟啉病,鸡蛋黄,do_eat,宜吃
颌周蜂窝织炎,鸡肉,do_eat,宜吃
老年人上消化道出血,葵花子仁,do_eat,宜吃
母儿血型不合溶血病,鸭肉,do_eat,宜吃
慢性筛窦炎,花生,do_eat,宜吃
营养代谢缺乏,鹅肉,do_eat,宜吃
恶寒发热,腰果,do_eat,宜吃
斜颈,鸡肉,do_eat,宜吃
骶髂关节扭伤或半脱位,南瓜子仁,do_eat,宜吃
老年人低血压,鸭肝,do_eat,宜吃
痛风石,腰果,do_eat,宜吃
浸润性乳腺癌,带鱼,do_eat,宜吃
花翳自陷,鸭蛋,do_eat,宜吃
赤脉传睛,鸡蛋,do_eat,宜吃
咽鼓管异常开放症,鸭蛋,do_eat,宜吃
卵巢成熟畸胎瘤,鸡肝,do_eat,宜吃
慢性肠炎,鸡肉,do_eat,宜吃
膝关节脱位,鸡蛋,do_eat,宜吃
含亚硝酸盐类植物性食物中毒,葵花子仁,do_eat,宜吃
秃顶,豆腐,do_eat,宜吃
伴纤维囊性骨炎的假性甲状旁腺功能低下症,鸭翅,do_eat,宜吃
先天性主动脉缩窄,莲子,do_eat,宜吃
翼下颌间隙感染,芝麻,do_eat,宜吃
成人腹股沟斜疝,莲子,do_eat,宜吃
Rh血型不合,鸡蛋,do_eat,宜吃
疖,南瓜子仁,do_eat,宜吃
小儿口腔溃疡,圆白菜,do_eat,宜吃
亚急性感染性心内膜炎,芝麻,do_eat,宜吃
双侧先天性肾上腺皮质增生,芝麻,do_eat,宜吃
布氏杆菌病,莲子,do_eat,宜吃
甲流,红葡萄酒,do_eat,宜吃
细菌性结肠炎,豆腐,do_eat,宜吃
过敏性休克,鸡蛋,do_eat,宜吃
外阴疖病,鸡蛋,do_eat,宜吃
异物性食管穿孔,鸡肉,do_eat,宜吃
动脉瘤样骨囊肿,杏仁,do_eat,宜吃
嵌顿包茎,鸭蛋,do_eat,宜吃
前列腺炎,南瓜子仁,do_eat,宜吃
急性泪腺炎,绿豆,do_eat,宜吃
颅内出血,鸡肝,do_eat,宜吃
食道溃疡,鸡肉,do_eat,宜吃
右束支传导阻滞,鸡蛋,do_eat,宜吃
肝海绵状血管瘤,芝麻,do_eat,宜吃
进行性骨干发育不全,南瓜子仁,do_eat,宜吃
强迫性障碍,鸡蛋,do_eat,宜吃
积聚,鸡蛋,do_eat,宜吃
高钾血症,花生,do_eat,宜吃
过敏性鼻炎,蜂蜜,do_eat,宜吃
嵌杯样病毒胃肠炎,绿豆面,do_eat,宜吃
小儿房室传导阻滞,鸭翅,do_eat,宜吃
梦游症,鹅肉,do_eat,宜吃
老年期抑郁障碍,鸡蛋,do_eat,宜吃
梅毒性角膜病变,葵花子仁,do_eat,宜吃
黄斑前膜,鸡肉,do_eat,宜吃
龟头癌,香蕉,do_eat,宜吃
酒精性弱视,芝麻,do_eat,宜吃
青光眼,花生,do_eat,宜吃
扁桃体周围脓肿,栗子（鲜）,do_eat,宜吃
卵巢宫内膜样肿瘤,薇菜,do_eat,宜吃
腹胀,芝麻,do_eat,宜吃
心房颤动,鹅蛋,do_eat,宜吃
喉疮,鸡肝,do_eat,宜吃
微血管病性溶血性贫血,鳕鱼,do_eat,宜吃
肝脏疾病所致贫血,薇菜,do_eat,宜吃
中耳气压伤,鸡肉,do_eat,宜吃
糖原累积症,芝麻,do_eat,宜吃
急性粒细胞性白血病,生菜,do_eat,宜吃
结核性胸膜炎,鸡,do_eat,宜吃
色素性皮肤病,胡萝卜,do_eat,宜吃
喉息肉,薏米,do_eat,宜吃
扭转痉挛,乌骨鸡,do_eat,宜吃
胎儿窘迫,黑豆,do_eat,宜吃
晶状体脱位所致青光眼,葵花子仁,do_eat,宜吃
盆腔炎性肿块,芝麻,do_eat,宜吃
肝损伤,鹿肉,do_eat,宜吃
脐疝,鸡蛋,do_eat,宜吃
腹部肿块,芝麻,do_eat,宜吃
性变态,鹿肉,do_eat,宜吃
酒中毒性痴呆,赤小豆,do_eat,宜吃
大脑凸面脑膜瘤,青豆,do_eat,宜吃
胎盘早剥,鸡肉,do_eat,宜吃
胸、腰椎爆裂骨折,杏仁,do_eat,宜吃
大网膜扭转,芝麻,do_eat,宜吃
阳痿,乌骨鸡,do_eat,宜吃
毒性结节性甲状腺肿,核桃,do_eat,宜吃
眼球突出,栗子（鲜）,do_eat,宜吃
侏儒症,莲子,do_eat,宜吃
间歇性精神病,桑葚（紫、红）,do_eat,宜吃
白塞综合征,腰果,do_eat,宜吃
网状红斑萎缩性毛囊炎,芝麻,do_eat,宜吃
沙门氏菌性肺炎,南瓜,do_eat,宜吃
高胡萝卜素血症,青豆,do_eat,宜吃
小儿急性非淋巴细胞性白血病,鸭蛋,do_eat,宜吃
小儿血管瘤血小板减少综合征,鸡肉,do_eat,宜吃
颅骨骨折,核桃,do_eat,宜吃
吸入性损伤,芝麻,do_eat,宜吃
闭塞性动脉硬化,莲子,do_eat,宜吃
圣路易斯型脑炎,豆腐,do_eat,宜吃
脉痹,鸡蛋,do_eat,宜吃
坐骨神经痛,南瓜子仁,do_eat,宜吃
软骨发育异常,鸡蛋,do_eat,宜吃
小儿腹股沟斜疝,南瓜子仁,do_eat,宜吃
口腔黏膜白斑,葵花子仁,do_eat,宜吃
假性高血压,白果（干）,do_eat,宜吃
结节性多动脉炎伴发的葡萄膜炎,南瓜子仁,do_eat,宜吃
小儿红白血病,黄豆粉,do_eat,宜吃
急性卡他性结膜炎,鸡肉,do_eat,宜吃
老年人缺血性结肠炎,葵花子仁,do_eat,宜吃
米氏链球菌肺炎,鸡血,do_eat,宜吃
胸内甲状腺肿,芝麻,do_eat,宜吃
子宫脱垂,鸡腿,do_eat,宜吃
缺血性肝炎,葵花子仁,do_eat,宜吃
夹阴伤寒,鸡肉,do_eat,宜吃
间质性肺炎,鹅肉,do_eat,宜吃
性高潮障碍,鸡肉,do_eat,宜吃
皮下脂膜炎性T细胞淋巴瘤,鹌鹑蛋,do_eat,宜吃
盆腔脓肿,鸡蛋,do_eat,宜吃
支气管炎,鹅肉,do_eat,宜吃
心包肿瘤,莲子,do_eat,宜吃
乳腺囊性增生症,葵花子仁,do_eat,宜吃
创伤性气管及主支气管损伤,鸡蛋黄,do_eat,宜吃
急性感染性心内膜炎,南瓜子仁,do_eat,宜吃
胆囊-结肠肝曲粘连综合征,南瓜子仁,do_eat,宜吃
巴瑞特综合征,芝麻,do_eat,宜吃
自闭症,腰果,do_eat,宜吃
梭形细胞肿瘤,油菜,do_eat,宜吃
牙列拥挤,乌骨鸡,do_eat,宜吃
多种抽动综合征,白果（干）,do_eat,宜吃
勒夫勒心内膜炎,葵花子仁,do_eat,宜吃
真菌中毒症,葵花子仁,do_eat,宜吃
偏瘫,鸡肉,do_eat,宜吃
大楼病综合征,圆白菜,do_eat,宜吃
老年人胆石症,莲子,do_eat,宜吃
全身性发疹性组织细胞增生症,鹅,do_eat,宜吃
特发性肺纤维化,葵花子仁,do_eat,宜吃
放射性口炎,鸡肝,do_eat,宜吃
腘动脉损伤,鸡蛋,do_eat,宜吃
肠杆菌肺炎,鸭翅,do_eat,宜吃
表皮葡萄球菌肺炎,莲子,do_eat,宜吃
急性化脓性腱鞘炎,核桃,do_eat,宜吃
小儿急性播散性脑脊髓炎,杏仁,do_eat,宜吃
虫证,鸭蛋,do_eat,宜吃
弱智,花生,do_eat,宜吃
色盲,白果（鲜）,do_eat,宜吃
肾周脓肿,南瓜子仁,do_eat,宜吃
老年褥疮,腰果,do_eat,宜吃
桡骨干骨折,腰果,do_eat,宜吃
房间隔缺损,腰果,do_eat,宜吃
老年人巨幼细胞性贫血,鸡肉,do_eat,宜吃
输尿管异位开口,鸭肉,do_eat,宜吃
心内膜炎,芝麻,do_eat,宜吃
肛肠病,青豆,do_eat,宜吃
乳头状囊腺瘤,葵花子仁,do_eat,宜吃
麻痹性斜视,鸡肝,do_eat,宜吃
卵巢无性细胞瘤,南瓜子仁,do_eat,宜吃
热射病,鸭蛋,do_eat,宜吃
创伤性气胸,鸭肝,do_eat,宜吃
医院内感染,松子仁,do_eat,宜吃
老年性黄斑变性,薇菜,do_eat,宜吃
蛋白尿,鸡肉,do_eat,宜吃
肠粘连,鹿肉,do_eat,宜吃
大疱性类天疱疮,鱼皮,do_eat,宜吃
暗色丝孢霉病,鸭翅,do_eat,宜吃
酒胀,芝麻,do_eat,宜吃
老年性昏迷,白果（鲜）,do_eat,宜吃
脉痹,鸡蛋清,do_eat,宜吃
髌骨骨折,鸡肝,do_eat,宜吃
包涵体性结膜炎,杏仁,do_eat,宜吃
气臌,鳕鱼,do_eat,宜吃
腺泡细胞癌,鹿肉,do_eat,宜吃
妊娠高血压疾病,核桃,do_eat,宜吃
成人型慢性粒细胞白血病,鸭翅,do_eat,宜吃
老年人食管癌,葵花子仁,do_eat,宜吃
玻璃体及视网膜脱离手术所致青光眼,青豆,do_eat,宜吃
农药中毒,莲子,do_eat,宜吃
先天性血管瘤,鸡蛋,do_eat,宜吃
光感型药疹,鸡肉,do_eat,宜吃
婴儿玫瑰疹,葵花子仁,do_eat,宜吃
中间葡萄膜炎,花生,do_eat,宜吃
色素紫癜性皮炎,黄豆粉,do_eat,宜吃
鼻咽癌,芝麻,do_eat,宜吃
血管内乳头状血管内皮细胞瘤,鹌鹑蛋,do_eat,宜吃
腋毛癣菌病,鸡蛋,do_eat,宜吃
结膜结核病,芝麻,do_eat,宜吃
获得性血小板功能障碍,南瓜子仁,do_eat,宜吃
妊娠合并皮质醇增多症,鸡蛋,do_eat,宜吃
骨病,鸡肝,do_eat,宜吃
气虚眩晕,鸡肉,do_eat,宜吃
骨病,鸭肝,do_eat,宜吃
肾炎,鸭翅,do_eat,宜吃
糖尿病性肾病,青豆,do_eat,宜吃
肱骨内上髁骨折,松花蛋（鸭蛋）,do_eat,宜吃
先天性动脉导管未闭,鹿肉,do_eat,宜吃
小儿烟酸缺乏病,鸡肉,do_eat,宜吃
浅表性静脉炎,胡萝卜,do_eat,宜吃
氯丙嗪类中毒,鸡心,do_eat,宜吃
附件炎,鹅肉,do_eat,宜吃
荨麻疹,鸭肝,do_eat,宜吃
尺神经损伤,田鸡,do_eat,宜吃
痒点,鸭蛋,do_eat,宜吃
男性青春期乳房发育,鸡蛋,do_eat,宜吃
颌周蜂窝织炎,鸭翅,do_eat,宜吃
Rh血型不合溶血病,鹌鹑蛋,do_eat,宜吃
老年人食管癌,鸡内金,do_eat,宜吃
枕叶肿瘤,莲子,do_eat,宜吃
口腔颌面部软组织损伤,鹿肉,do_eat,宜吃
窦性心律失常,鸭肝,do_eat,宜吃
动脉硬化,松子（炒）,do_eat,宜吃
大疱性鼓膜炎,鸡蛋,do_eat,宜吃
脊髓亚急性联合变性,鸽蛋,do_eat,宜吃
单纯性寰枢椎脱位,莲子,do_eat,宜吃
乙脑伴发的精神障碍,鸡肉,do_eat,宜吃
风湿骨病,鹌鹑蛋,do_eat,宜吃
膀胱损伤,葵花子仁,do_eat,宜吃
黑色素瘤,南瓜子仁,do_eat,宜吃
维生素D缺乏性手足抽搐症,鹅肉,do_eat,宜吃
风湿热,栗子（熟）,do_eat,宜吃
食管瘢痕性狭窄,鸡心,do_eat,宜吃
亚急性坏死性脊髓炎,鸡蛋,do_eat,宜吃
荨麻疹,鸡肝,do_eat,宜吃
皮肤松垂,赤砂糖,do_eat,宜吃
过敏性阴道炎,栗子（熟）,do_eat,宜吃
脑疝,鹅肉,do_eat,宜吃
先天性肠闭锁,腰果,do_eat,宜吃
肾及输尿管结石,鸡蛋,do_eat,宜吃
左心发育不良,栗子（熟）,do_eat,宜吃
子宫囊肿,芥菜(小叶),do_eat,宜吃
发作性睡病,鸡肉,do_eat,宜吃
Plummer-Vinson综合征,栗子（熟）,do_eat,宜吃
肺动脉瓣关闭不全,鸡腿,do_eat,宜吃
摩擦性苔藓样疹,鸡血,do_eat,宜吃
多囊卵巢综合征,鹿肉,do_eat,宜吃
外伤性低颅内压综合征,鸭肉,do_eat,宜吃
先天性睾丸发育不全,鸡肉,do_eat,宜吃
先天性胸腺发育不全,葵花子仁,do_eat,宜吃
继发性肾上腺功能不足,鹿肉,do_eat,宜吃
椎管内结核肉芽肿,南瓜子仁,do_eat,宜吃
胆源性慢性胰腺炎,鸡肉,do_eat,宜吃
梅克尔细胞癌,葵花子仁,do_eat,宜吃
巴瑞特综合征,南瓜子仁,do_eat,宜吃
结核性巩膜炎,芝麻,do_eat,宜吃
慢性淋巴细胞性白血病,鹅肉,do_eat,宜吃
小儿α1-抗胰蛋白酶缺乏症,薇菜,do_eat,宜吃
创伤性休克,鸭翅,do_eat,宜吃
小儿急性胃炎,南瓜子仁,do_eat,宜吃
化脓性耳廓软骨膜炎,鸭翅,do_eat,宜吃
小儿星形细胞瘤,南瓜子仁,do_eat,宜吃
急性心力衰竭,栗子（鲜）,do_eat,宜吃
颈椎椎管狭窄症,鸡蛋,do_eat,宜吃
五更泻,小米,do_eat,宜吃
胎儿窘迫,豆腐,do_eat,宜吃
阴道炎,鸡心,do_eat,宜吃
早产儿,葵花子仁,do_eat,宜吃
小儿消化道出血,腰果,do_eat,宜吃
心包炎,莲子,do_eat,宜吃
输卵管妊娠流产,芝麻,do_eat,宜吃
色素性荨麻疹,南瓜子仁,do_eat,宜吃
小儿坏死性龈口炎,鸡肉,do_eat,宜吃
小儿烟酸缺乏病,芝麻,do_eat,宜吃
神经纤维肉瘤,鸡肉,do_eat,宜吃
脂质沉积性肌病,核桃,do_eat,宜吃
多毛状小阴唇,芝麻,do_eat,宜吃
混合痣,豆腐,do_eat,宜吃
休止期脱发,鸭肝,do_eat,宜吃
骶骨骨折,鸡心,do_eat,宜吃
哮喘,松子仁,do_eat,宜吃
脑血管硬化,核桃,do_eat,宜吃
小儿抽动秽语综合征,乌骨鸡,do_eat,宜吃
青少年及小儿阴道肉瘤,鸡蛋,do_eat,宜吃
泌尿道肿瘤皮肤转移,葵花子仁,do_eat,宜吃
平滑肌错构瘤,白果（鲜）,do_eat,宜吃
幽门梗阻,花生,do_eat,宜吃
卵巢交界性肿瘤,南瓜子仁,do_eat,宜吃
干燥性角结膜炎,杏仁,do_eat,宜吃
恙螨皮炎,鸡肉,do_eat,宜吃
脊柱侧弯,鸡肉,do_eat,宜吃
肺炎球菌肺炎,鲢鱼,do_eat,宜吃
尿毒症昏迷,鸡肉,do_eat,宜吃
老年人脑血栓形成,鸡内金,do_eat,宜吃
过敏性咽炎,胡萝卜,do_eat,宜吃
慢性粒细胞性白血病,鸭血(白鸭),do_eat,宜吃
脑干梗塞,鹌鹑蛋,do_eat,宜吃
慢性腹泻,鸡腿,do_eat,宜吃
纹状体黑质变性,花生,do_eat,宜吃
单纯性外阴阴道念珠菌病,黑豆,do_eat,宜吃
先天性主动脉瓣窦动脉瘤破裂,莲子,do_eat,宜吃
星形细胞瘤,白果（鲜）,do_eat,宜吃
龟头癌,鸭梨,do_eat,宜吃
子宫平滑肌肉瘤,鸭蛋,do_eat,宜吃
桡骨远端骨骺分离,鸡蛋,do_eat,宜吃
假性黑棘皮病,赤小豆,do_eat,宜吃
β受体亢进症,乌骨鸡,do_eat,宜吃
慢性疲劳综合症,鸭蛋,do_eat,宜吃
肠毛滴虫病,青豆,do_eat,宜吃
肾虚,芝麻,do_eat,宜吃
利斯特菌病,鸡腿,do_eat,宜吃
溃疡性结肠炎性关节炎,鸡蛋,do_eat,宜吃
变异性红斑角化病,莲子,do_eat,宜吃
肺动静脉瘤,鸡心,do_eat,宜吃
小儿低心排出量综合征,鸭肉,do_eat,宜吃
耳鼻咽喉创伤,芝麻,do_eat,宜吃
狼疮性肾炎,葵花子仁,do_eat,宜吃
精囊炎,绿豆,do_eat,宜吃
角膜葡萄肿,鸡蛋,do_eat,宜吃
网膜扭转,南瓜子仁,do_eat,宜吃
第Ⅰ型脊髓血管畸形,鸭翅,do_eat,宜吃
脑性瘫痪,芝麻,do_eat,宜吃
淋巴细胞脉络丛脑膜炎,松子仁,do_eat,宜吃
无汗症,腰果,do_eat,宜吃
传导性耳聋,鹿肉,do_eat,宜吃
乳头炎和乳晕炎,鸡蛋,do_eat,宜吃
结核性心包炎,核桃,do_eat,宜吃
梅克尔憩室,核桃,do_eat,宜吃
小儿部分性肺静脉异位连接,腰果,do_eat,宜吃
急性肾小管坏死,花生,do_eat,宜吃
血友病,松子仁,do_eat,宜吃
甲型副伤寒,花生,do_eat,宜吃
肌张力异常,薇菜,do_eat,宜吃
痉挛性脑瘫,葵花子仁,do_eat,宜吃
胆囊息肉,南瓜子仁,do_eat,宜吃
灭虫灵中毒,鸡肝,do_eat,宜吃
小儿肥胖症,鸡蛋清,do_eat,宜吃
小儿流感病毒肺炎,南瓜子仁,do_eat,宜吃
胃空肠输入袢综合征,鸡肝,do_eat,宜吃
多重肺部感染,杏仁,do_eat,宜吃
眼眶骨膜炎,芝麻,do_eat,宜吃
激素性股骨头坏死,松子仁,do_eat,宜吃
继发性白血病,鸡蛋,do_eat,宜吃
桡骨下端骨折,鸡蛋黄,do_eat,宜吃
涎腺囊肿,鹅肉,do_eat,宜吃
间质性肾炎,鸭肉,do_eat,宜吃
下肢静脉血栓形成,鸡肉,do_eat,宜吃
骨瘤,鸡肉,do_eat,宜吃
盆腔炎症性不孕症,鸡肉,do_eat,宜吃
肠炎,鸡蛋,do_eat,宜吃
肿胀,鸡肉,do_eat,宜吃
气单胞菌肺炎,鹌鹑蛋,do_eat,宜吃
痛风性心肌病,核桃,do_eat,宜吃
小儿软骨发育不全,花生,do_eat,宜吃
寒痹,鸡肝,do_eat,宜吃
卵巢妊娠,南瓜子仁,do_eat,宜吃
金黄色葡萄球菌性肠炎,鸡蛋,do_eat,宜吃
前十字韧带损伤,赤砂糖,do_eat,宜吃
Chance骨折,鸡蛋,do_eat,宜吃
青少年及小儿阴道透明细胞癌,赤砂糖,do_eat,宜吃
弥漫性外耳道炎,鸡肉,do_eat,宜吃
不随意运动,核桃,do_eat,宜吃
粘连性中耳炎,鸭翅,do_eat,宜吃
成人多动症,鸡心,do_eat,宜吃
梭形细胞脂肪瘤,鸡肉,do_eat,宜吃
老年人自发性气胸,腰果,do_eat,宜吃
鞍结节脑膜瘤,核桃,do_eat,宜吃
皮肤发育不良,鹌鹑蛋,do_eat,宜吃
前列腺癌,南瓜子仁,do_eat,宜吃
老年人低血糖症,松子仁,do_eat,宜吃
癌症伴发的精神障碍,腰果,do_eat,宜吃
胸腺瘤,鸡蛋,do_eat,宜吃
妊娠合并偏头痛,赤砂糖,do_eat,宜吃
老年人缺铁性贫血,葵花子仁,do_eat,宜吃
先天性视网膜劈裂,葵花子仁,do_eat,宜吃
催乳素瘤,鸭翅,do_eat,宜吃
乳腺囊性增生病,鸡内金,do_eat,宜吃
消化道憩室病,葵花子仁,do_eat,宜吃
淀粉样变病的胃肠道表现,鸡蛋黄,do_eat,宜吃
肝源性肾损害,葵花子仁,do_eat,宜吃
慢性单纯外伤性腰腿痛,白果（干）,do_eat,宜吃
埃里希体病,乌骨鸡,do_eat,宜吃
症瘕,鸡蛋,do_eat,宜吃
痉挛性肠梗阻,白扁豆,do_eat,宜吃
断肢再植,鸡心,do_eat,宜吃
先天性食管重复,鸽蛋,do_eat,宜吃
三尖瓣闭锁,南瓜子仁,do_eat,宜吃
大泡性角膜病变,鸡蛋黄,do_eat,宜吃
急性化脓性乳突炎,松子仁,do_eat,宜吃
胫骨髁骨折,鸡肉,do_eat,宜吃
鼓膜外伤,鸡蛋,do_eat,宜吃
脾-肝综合征,鸡心,do_eat,宜吃
胃类癌瘤,葵花子仁,do_eat,宜吃
地图舌,核桃,do_eat,宜吃
妊娠合并梅毒,腰果,do_eat,宜吃
儿童遗尿症,花生,do_eat,宜吃
心性猝死综合征,鸭肝,do_eat,宜吃
瘢痕癌,鸭翅,do_eat,宜吃
肛门尖锐湿疣,鹅肉,do_eat,宜吃
器械性食管损伤,薇菜,do_eat,宜吃
妇科疾病,鹅肉,do_eat,宜吃
痛风性关节炎,白扁豆,do_eat,宜吃
胃肠型食物中毒,松子仁,do_eat,宜吃
毛囊漏斗肿瘤,薇菜,do_eat,宜吃
肾脏疾病伴发的精神障碍,莲子,do_eat,宜吃
其他弧菌感染,赤砂糖,do_eat,宜吃
帕金森病,鸡肉,do_eat,宜吃
妊娠合并心房间隔缺损,赤砂糖,do_eat,宜吃
猛兽伤,鸡蛋,do_eat,宜吃
痉挛性脑瘫,白果（干）,do_eat,宜吃
气功所致精神障碍,鸡心,do_eat,宜吃
免疫缺陷性肺炎,薇菜,do_eat,宜吃
局灶性肾小球硬化症,鸡蛋,do_eat,宜吃
脊髓压迫症,松子仁,do_eat,宜吃
面肌痉挛,芝麻,do_eat,宜吃
霍奇金淋巴瘤,鹅肉,do_eat,宜吃
老年人急性呼吸窘迫综合征,莲子,do_eat,宜吃
小儿原发性肾病综合征,鸭肉,do_eat,宜吃
急性化脓性胆管炎,鸡心,do_eat,宜吃
脂溢性皮炎,栗子（熟）,do_eat,宜吃
卵巢癌,芝麻,do_eat,宜吃
镰状细胞贫血,鸡蛋黄,do_eat,宜吃
化脓性腱鞘炎,鸡蛋,do_eat,宜吃
恙螨皮炎,鸽蛋,do_eat,宜吃
先天性膝关节脱位,鸡,do_eat,宜吃
距骨骨折,松子（炒）,do_eat,宜吃
脑脊液漏,葵花子仁,do_eat,宜吃
妊娠合并巨幼红细胞性贫血,鸡肉,do_eat,宜吃
手部血管损伤,鸡肉,do_eat,宜吃
龟头癌,山药,do_eat,宜吃
腹膜转移癌,鸡肉,do_eat,宜吃
鼓膜穿孔,青豆,do_eat,宜吃
小儿巴特综合征,鸽蛋,do_eat,宜吃
纤维性骨炎,黑豆,do_eat,宜吃
小儿肥胖性生殖无能综合征,南瓜子仁,do_eat,宜吃
颈椎双侧关节突关节脱位,豆腐,do_eat,宜吃
恙虫病性肺炎,栗子（熟）,do_eat,宜吃
儿童睡眠障碍,鸡蛋,do_eat,宜吃
变应性皮肤血管炎,桃仁,do_eat,宜吃
类鼻疽杆菌肺炎,鸭肉,do_eat,宜吃
腹股沟直疝（疝气）,鸡蛋清,do_eat,宜吃
瘢痕癌,莲子,do_eat,宜吃
汽油中毒,蜂蜜,do_eat,宜吃
物理性皮肤病,花生,do_eat,宜吃
小儿营养不良性消瘦,鹅蛋,do_eat,宜吃
睾丸肿瘤,薇菜,do_eat,宜吃
结核性宫颈炎,腰果,do_eat,宜吃
恶性高血压,鸡心,do_eat,宜吃
主动脉夹层,鸡肝,do_eat,宜吃
丝虫病,鸡腿,do_eat,宜吃
巨细胞病毒病,葵花子仁,do_eat,宜吃
老年人椎基底动脉供血不足,黑豆,do_eat,宜吃
多发性骨骺发育异常,鸡肉,do_eat,宜吃
哮喘持续状态,鸭肝,do_eat,宜吃
急性颈椎间盘突出症,黑豆,do_eat,宜吃
青少年及小儿子宫颈癌,鸡蛋,do_eat,宜吃
阴囊癌,鸭蛋,do_eat,宜吃
小儿热带嗜酸性粒细胞增多症,黑芝麻,do_eat,宜吃
血稠,大豆,do_eat,宜吃
睑外翻,鸡蛋黄,do_eat,宜吃
小儿腓骨肌萎缩症,鸭翅,do_eat,宜吃
结节性硬化,鸡肉,do_eat,宜吃
麻风病,鸡肉,do_eat,宜吃
心脑血管疾病,豆浆,do_eat,宜吃
粉碎性骨折,鸭蛋,do_eat,宜吃
内分泌功能亢进,鹅肉,do_eat,宜吃
膈先天性缺损,鹿肉,do_eat,宜吃
疱疹性咽炎,油菜,do_eat,宜吃
腺病毒性肺炎,腰果,do_eat,宜吃
呼吸系统疾病伴发的精神障碍,鸭肝,do_eat,宜吃
喘证,鸡蛋,do_eat,宜吃
腱鞘囊肿,鸡,do_eat,宜吃
麻痹性臂丛神经炎,松子仁,do_eat,宜吃
外伤性白内障,芝麻,do_eat,宜吃
脑病,鹅肉,do_eat,宜吃
水痘性角膜炎,鸡肉,do_eat,宜吃
缺血性结肠炎,鹿肉,do_eat,宜吃
白膜侵睛,鸡蛋,do_eat,宜吃
手部神经损伤,鸭肝,do_eat,宜吃
限制型心肌病,鹿肉,do_eat,宜吃
老年人肺癌,葵花子仁,do_eat,宜吃
鞍结节脑膜瘤,南瓜子仁,do_eat,宜吃
产科播散性血管内凝血,核桃,do_eat,宜吃
脉络膜裂伤,鸡蛋,do_eat,宜吃
小儿维生素D缺乏性手足搐搦症,西瓜子仁,do_eat,宜吃
口糜,鸡肉,do_eat,宜吃
镇静、安定、催眠药中毒,鸡肝,do_eat,宜吃
大脑镰旁脑膜瘤,青豆,do_eat,宜吃
胃石症,葵花子仁,do_eat,宜吃
肱骨髁间骨折,芝麻,do_eat,宜吃
常年性鼻炎,腰果,do_eat,宜吃
奈瑟卡他球菌肺炎,莲子,do_eat,宜吃
急性乳腺炎,鹿肉,do_eat,宜吃
法洛四联症,栗子（熟）,do_eat,宜吃
代偿性多汗症,腰果,do_eat,宜吃
肠系膜上动脉综合征,黑芝麻,do_eat,宜吃
变应性口炎,鸡肉,do_eat,宜吃
过敏性皮肤病,胡萝卜,do_eat,宜吃
小儿急性髓样白血病,黑豆,do_eat,宜吃
小儿颅后窝室管膜瘤,章鱼,do_eat,宜吃
十二指肠淤积症,南瓜子仁,do_eat,宜吃
夜间哮喘,腰果,do_eat,宜吃
眼科重症肌无力,章鱼,do_eat,宜吃
肾性水肿,猪里脊肉,do_eat,宜吃
主动脉瓣闭锁不全,黑豆,do_eat,宜吃
痔核,鹅肉,do_eat,宜吃
腹部大血管损伤,青豆,do_eat,宜吃
恐缩症,鸡心,do_eat,宜吃
胃食管反流病,鹌鹑蛋,do_eat,宜吃
B疱疹病毒感染,鸡蛋,do_eat,宜吃
麻风性葡萄膜炎,薇菜,do_eat,宜吃
胃急性扩张,鸡蛋,do_eat,宜吃
流行性乙型脑炎,鸭肝,do_eat,宜吃
软骨样汗管瘤,鸡蛋,do_eat,宜吃
产后痉症,鸭蛋,do_eat,宜吃
滴虫性阴道炎,蜂蜜,do_eat,宜吃
胃痉挛,黑豆,do_eat,宜吃
间歇依赖型尖端扭转型室性心动过速,核桃,do_eat,宜吃
龟头珍珠疹,鸡蛋,do_eat,宜吃
二期梅毒,芝麻,do_eat,宜吃
维生素A过多病,鹌鹑蛋,do_eat,宜吃
泛细支气管炎,菜瓜,do_eat,宜吃
原发性醛固酮增多症,鹿肉,do_eat,宜吃
脓性指头炎,鸽蛋,do_eat,宜吃
帕金森病性痴呆,芝麻,do_eat,宜吃
泌尿生殖系真菌病,栗子（鲜）,do_eat,宜吃
妊娠痒疹,鹌鹑蛋,do_eat,宜吃
